Country,NUTS code,RegionName,Infant mortality,Satisfaction with water quality,Uncollected sewage,"Sewage treatment, additional",Safety at night,Money Stolen,Assaulted/Mugged,Traffic deaths,Share of low-achieving 15 year olds in reading (level 1a or lower),Share of low-achieving 15 year olds in maths and science,Lower-secondary completion only,Early school leavers,Broadband at home,Digital skills above basic level,Online interaction with public authorities,Internet access,Freedom of media,Subjective health status,Standardised cancer death rate,Standardised heart disease death rate,Years of life lost due to air pollution,Index of positive emotions,Air pollution NO2,Air pollution Ozone (SOMO35),Air pollution pm2.5,Bathing water quality,Trust in the national government,Trust in the legal system,Trust in the police,Voiced opinion to public official,Female participation in regional assemblies,Institution quality index,Freedom over life choices,Job opportunities,Teenage pregnancy,"Young people not in education, employment or training (NEET)",Institutions corruption index (EQI),Institution impartiality index (EQI),Tolerance towards immigrants,Tolerance towards minorities,Tolerance towards  gay or lesbian people,Women treated with respect,Tertiary education attainment,Lifelong learning,Academic citations per 1000 persons ,gdp_per_capita_2022
CZ,CZ04,Severozápad,3.1,88.4298443141309,0.0,94.7842652338599,66.2684678756281,9.841528948046005,1.6154380843092042,56,20.7404828027808,42.491039142665,11.1,14.4,86.03,23.1763721867652,52.88,95.7707893163092,71.5434145385288,67.7556231010639,95.7,78.73,663.0628879192408,74.6549586694026,13.9266391613024,4368.408320583579,11.80714122420472,0.80952380952381,35.7286053607182,48.6370567835936,73.5301567465004,29.1400665870049,23.0,-0.639,90.4939101013903,40.1658030157175,17.1856583399871,13.666666666666666,-0.598,-0.679,61.8636861053726,52.2484354927131,63.1650040529909,70.9689702748047,15.6,5.5,0.209380470955082,17300.0
CZ,CZ05,Severovýchod,2.1,87.3121642116288,0.0,91.702018167209,80.0249068581251,10.605875380706294,1.1433534362425064,51,20.7404828027808,42.491039142665,5.6,6.333333333333333,87.32,23.5238965401411,70.9,92.8663935707717,72.6226394784196,64.7623701412575,75.05,55.57,865.4583302277543,73.3300615944303,11.2787016727536,4519.29926112171,13.995302501144627,0.925925925925926,29.7418450148598,45.3204794995403,78.5306798060694,26.5276212466106,25.1851851851852,0.187,87.5216707128492,50.8384176281378,8.12364361546132,5.666666666666667,-0.133,-0.34,68.2248993503287,69.7169373501174,68.3365854282703,75.7906372509497,22.9,8.5,1.39673698755817,20700.0
CZ,CZ06,Jihovýchod,2.3,85.9487898418916,0.0,94.8957204268538,83.0304362023777,7.686882582730902,2.744905742507896,46,20.7404828027808,42.491039142665,4.0,4.166666666666667,88.11,23.7367215317434,68.67,96.8162846799173,72.1239615513483,67.1748613699215,71.88,50.75,767.7791139315863,74.3138298466791,12.419310743073495,4653.603109608671,13.003696079248472,0.833333333333333,37.7128103356559,57.8303550376725,84.459399261744,21.8718012704624,17.4311926605505,0.325,89.040138358139,53.8285166045999,5.52781264186717,5.833333333333333,-0.422,-0.167,62.6493800096489,60.2752631644236,62.8964606133168,82.6305675833363,27.2,9.7,4.27148374924959,23600.0
CZ,CZ07,Střední Morava,3.0,86.0171106482451,0.0,96.1876799831838,76.6982178978893,6.231377967226194,2.1478356895143946,60,20.7404828027808,42.491039142665,5.3,6.433333333333334,87.94,23.6909237487403,67.51,88.6073764490242,72.3828667447515,65.0261387613015,75.32,60.03,1028.9321877169832,69.8713080560782,12.640438260777996,4480.026895026265,15.7601095651945,0.769230769230769,31.3641631470722,48.7840289414554,83.478107372686,22.0210961435124,20.0,0.224,85.3476602396027,55.4757658848934,7.41856109295237,6.766666666666667,-0.411,-0.549,64.1548794977235,62.8361075221865,69.0919587870843,78.1333089264727,24.0,7.4,2.44667348235449,20900.0
CZ,CZ08,Moravskoslezsko,2.3,90.2585405385135,0.0,93.1462853670757,76.3339717155737,9.990393164166605,3.8600682016977004,29,20.7404828027808,42.491039142665,7.4,8.166666666666666,88.8,23.9226066509909,70.17,98.042328033359,71.0240737874488,64.9289435594531,84.0,72.89,1241.5669070296851,73.8396819517581,14.4,4284.033333333333,18.1,0.615384615384615,30.1054946652751,48.4701284427203,79.9480718571855,22.482758458902,18.4615384615385,0.278,92.7692646137231,52.5207105904466,10.7920248765319,8.933333333333332,-0.519,-0.27,62.1400833229941,56.4456870331704,60.3151552742583,84.2029585883471,22.3,12.1,1.36362524728569,20300.0
DE,DE11,Stuttgart,3.0,91.0390674330687,0.0,99.4005882605101,73.3429573015974,6.750199881086004,5.373198868188794,25,20.6850949234445,41.8372727154157,18.3,11.066666666666668,87.89,18.6385366951823,51.48,80.3858889048071,85.9694169241302,65.6817789976882,60.49,29.07,348.7530870974404,71.2491556197503,15.97875001261547,4620.624246800285,8.794508861966591,0.795918367346939,61.4085766801878,74.5142651664531,83.5210968160509,33.98332708516,29.8701298701299,1.037,83.8753750525787,61.9793816749223,5.91061858041149,6.266666666666667,0.792,0.912,75.0125866339653,78.9432481163995,69.1315705462095,70.8334361894417,36.0,8.7,2.49914672641071,57300.0
DE,DE12,Karlsruhe,3.1,91.0390674330687,0.0,99.7410753738953,73.3429573015974,6.750199881086004,5.373198868188794,28,20.6850949234445,41.8372727154157,18.2,11.15,87.89,18.6385366951823,51.48,80.3858889048071,85.9694169241302,65.6817789976882,60.52,33.18,359.290435707386,71.2491556197503,15.21660513525952,4487.8598722673605,8.930354767696663,0.925925925925926,61.4085766801878,74.5142651664531,83.5210968160509,33.98332708516,29.8701298701299,1.037,83.8753750525787,61.9793816749223,5.91061858041149,6.45,0.792,0.912,75.0125866339653,78.9432481163995,69.1315705462095,70.8334361894417,36.0,8.9,11.1908203661694,49900.0
DE,DE13,Freiburg,3.5,91.0390674330687,0.0,95.7026005744655,73.3429573015974,6.750199881086004,5.373198868188794,37,20.6850949234445,41.8372727154157,17.3,12.100000000000001,87.89,18.6385366951823,51.48,80.3858889048071,85.9694169241302,65.6817789976882,61.64,28.02,248.64165049098227,71.2491556197503,12.215718776093773,4980.132573743341,7.685642157293836,0.938144329896907,61.4085766801878,74.5142651664531,83.5210968160509,33.98332708516,29.8701298701299,1.037,83.8753750525787,61.9793816749223,5.91061858041149,5.85,0.792,0.912,75.0125866339653,78.9432481163995,69.1315705462095,70.8334361894417,33.2,8.9,5.06978991415079,43400.0
DE,DE14,Tübingen,2.1,91.0390674330687,0.0,98.927008376339,73.3429573015974,6.750199881086004,5.373198868188794,43,20.6850949234445,41.8372727154157,16.8,11.850000000000001,87.89,18.6385366951823,51.48,80.3858889048071,85.9694169241302,65.6817789976882,60.46,27.18,262.13450667651125,71.2491556197503,13.063080539188837,4754.194877350726,7.855709917586003,0.901785714285714,61.4085766801878,74.5142651664531,83.5210968160509,33.98332708516,29.8701298701299,1.037,83.8753750525787,61.9793816749223,5.91061858041149,5.45,0.792,0.912,75.0125866339653,78.9432481163995,69.1315705462095,70.8334361894417,34.7,8.4,7.54688749899207,49600.0
DE,DE21,Oberbayern,2.3,84.4604071487845,0.0,99.371940841781,78.8038859848537,7.6303939848604045,1.183291299756604,28,20.6850949234445,41.8372727154157,13.6,9.200000000000001,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,59.67,27.83,247.08309628176917,74.2246537654651,16.366385984249238,4511.0431427532085,7.67453879084322,0.963917525773196,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,5.433333333333333,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,42.3,8.9,8.78766868999453,67200.0
DE,DE22,Niederbayern,3.1,84.4604071487845,0.0,96.6082041258353,78.8038859848537,7.6303939848604045,1.183291299756604,39,20.6850949234445,41.8372727154157,16.0,9.3,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,65.33,35.3,335.07686283155994,74.2246537654651,12.674306523345143,4583.845074983647,8.643533172856223,0.961538461538462,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,4.7,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,27.2,4.7,0.584763089111942,45800.0
DE,DE23,Oberpfalz,2.2,84.4604071487845,0.0,99.1069395005049,78.8038859848537,7.6303939848604045,1.183291299756604,46,20.6850949234445,41.8372727154157,13.4,9.3,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,68.04,35.69,329.15456407266237,74.2246537654651,12.729302044753505,4306.452082688139,8.587494736046473,0.9375,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,4.7,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,30.8,7.1,4.18356801357715,48900.0
DE,DE24,Oberfranken,3.5,84.4604071487845,0.0,99.3008258432864,78.8038859848537,7.6303939848604045,1.183291299756604,24,20.6850949234445,41.8372727154157,15.7,9.3,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,72.77,46.7,365.2540854714465,74.2246537654651,12.102857794288756,4153.928731464017,8.981976425413798,0.777777777777778,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,4.7,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,27.6,8.0,2.70271741009893,43400.0
DE,DE25,Mittelfranken,3.1,84.4604071487845,0.0,99.6776248664754,78.8038859848537,7.6303939848604045,1.183291299756604,38,20.6850949234445,41.8372727154157,16.3,13.8,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,68.74,41.37,415.9199967001389,74.2246537654651,16.074101819048447,4254.554559414614,9.579584458112388,0.85,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,6.950000000000001,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,33.9,7.4,5.78775358615516,50700.0
DE,DE26,Unterfranken,3.3,84.4604071487845,0.0,97.9979614933279,78.8038859848537,7.6303939848604045,1.183291299756604,38,20.6850949234445,41.8372727154157,17.9,12.5,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,63.46,36.46,337.4919362952529,74.2246537654651,13.478103490622429,4314.967719016293,8.69363115282866,0.71875,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,4.7,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,29.8,7.3,4.61303933337382,46100.0
DE,DE27,Schwaben,1.9,84.4604071487845,0.0,99.4121085887316,78.8038859848537,7.6303939848604045,1.183291299756604,35,20.6850949234445,41.8372727154157,13.1,9.4,89.69,19.0202566411526,42.39,88.8741517069868,83.6709499820626,65.2190923260964,62.39,32.85,235.66522997359036,74.2246537654651,13.853983174799817,4646.0187722496175,7.520348233213447,0.943661971830986,55.9773860157775,72.6962199762545,87.82284333295,31.4049371972904,26.8292682926829,1.377,84.478152343307,60.0768566084529,5.91061858041149,5.75,1.032,0.987,76.3780872612206,77.6227894781314,64.1350583496381,73.0847079524646,29.9,6.0,0.792805772013392,44500.0
DE,DE30,Berlin,2.9,91.9994642540225,0.0,99.8,75.3396713025594,3.8951370759974964,4.937266797180897,11,20.6850949234445,41.8372727154157,12.7,11.333333333333334,91.08,19.3150292660964,58.99,91.1089918959259,83.5588848124921,67.6415255877213,76.59,35.14,658.5610877975331,74.13991796993,18.1,3776.366666666667,12.3,1.0,66.0841187658297,69.984557592457,83.8546159317316,31.8076201520148,35.3741496598639,0.31,82.3828676676428,62.2617596507824,5.91061858041149,9.966666666666667,0.556,0.403,77.8802469431265,88.2561518076947,75.0381114435195,75.3336679572547,48.7,11.2,8.97180310404795,48500.0
DE,DE40,Brandenburg,3.0,92.3704720315968,0.0,88.8703085000309,77.0166203707843,10.6566112471304,3.541735683247893,50,20.6850949234445,41.8372727154157,8.7,13.55,85.11,18.0489914452949,51.31,85.7147616031443,83.6083805362983,64.4684919976918,81.06,43.45,546.2372633765902,73.5971519060527,9.998736945435,4048.674142993235,11.030332794420717,0.905511811023622,58.0075923660766,66.4878838972612,88.8329462391142,35.5962744115665,35.2272727272727,0.223,81.6465448336022,58.6183529884579,5.91061858041149,7.35,1.372,1.099,71.351820768166,79.4633413916004,61.6690167582256,75.1549478644483,29.6,5.2,3.78862862818796,34800.0
DE,DE50,Bremen,2.6,91.6495110322277,0.0,99.9860786165807,67.4209394301343,5.579639014738106,2.9716179734450066,9,20.6850949234445,41.8372727154157,27.3,,77.27,16.3863890139577,44.61,75.2659319676994,77.7297787042029,60.7850208683618,75.45,54.1,444.96904235054745,77.5816551220807,17.78580506491899,2872.2724904940515,9.90114079919338,0.727272727272727,48.2756349331318,76.5541359988151,84.2100058222216,25.2541470812412,36.9047619047619,-0.442,85.7567847727002,62.0860134242112,5.91061858041149,,1.077,0.832,77.3809760215672,81.9280015843329,71.9706105292223,82.6766984847119,31.6,11.0,7.30228734203196,57000.0
DE,DE60,Hamburg,3.2,89.9629571347373,0.0,99.3,81.8505609649256,8.7327577205063,6.667189997361206,11,20.6850949234445,41.8372727154157,17.3,11.55,92.2,19.5525438991445,45.86,87.6966222901899,91.2300107412274,76.0459032422156,76.09,32.96,434.94746919240526,70.9443781171582,18.1,2776.1,9.8,0.882352941176471,48.047767399866,71.0222368589658,89.2887361381432,26.7021194089208,42.2764227642276,0.97,90.6743270808278,70.5942083449358,5.91061858041149,10.5,1.102,0.446,77.7066899523977,77.0305046935733,73.1289966003168,85.2811964004245,38.1,9.7,7.32693476917071,77300.0
DE,DE71,Darmstadt,2.8,87.0505051692372,0.0,99.3374166859635,75.0617794512689,1.843485737908395,2.3703821834106975,23,20.6850949234445,41.8372727154157,20.8,14.100000000000001,91.63,19.4316659162539,55.51,85.7255993392091,88.4277693810076,64.3125519248677,66.0,31.21,423.9664819993063,71.4330264377322,18.445718499429326,4091.2769068535067,9.655364032781113,0.925925925925926,62.645598104103,74.4096965680427,82.4438339282178,36.6456914502614,36.4963503649635,0.946,86.4412357292423,63.3845945108293,5.91061858041149,8.700000000000001,1.306,1.051,73.0927586361489,83.164176380491,66.1738797379563,81.0613657671258,34.5,8.8,3.96190929452405,57800.0
DE,DE72,Gießen,3.6,87.0505051692372,0.0,99.1577038539554,75.0617794512689,1.843485737908395,2.3703821834106975,46,20.6850949234445,41.8372727154157,17.0,14.700000000000001,91.63,19.4316659162539,55.51,85.7255993392091,88.4277693810076,64.3125519248677,71.93,38.96,408.04928934549457,71.4330264377322,15.49584081188646,4127.959306057161,9.476443521371348,1.0,62.645598104103,74.4096965680427,82.4438339282178,36.6456914502614,36.4963503649635,0.946,86.4412357292423,63.3845945108293,5.91061858041149,7.6000000000000005,1.306,1.051,73.0927586361489,83.164176380491,66.1738797379563,81.0613657671258,31.3,10.7,6.59698966181915,38800.0
DE,DE73,Kassel,2.4,87.0505051692372,0.0,99.4900225566564,75.0617794512689,1.843485737908395,2.3703821834106975,36,20.6850949234445,41.8372727154157,19.1,17.0,91.63,19.4316659162539,55.51,85.7255993392091,88.4277693810076,64.3125519248677,69.17,38.74,382.5133991582467,71.4330264377322,12.31371293752068,3918.5644322521134,9.204302436544815,1.0,62.645598104103,74.4096965680427,82.4438339282178,36.6456914502614,36.4963503649635,0.946,86.4412357292423,63.3845945108293,5.91061858041149,7.6000000000000005,1.306,1.051,73.0927586361489,83.164176380491,66.1738797379563,81.0613657671258,25.7,7.0,1.31045202066167,40800.0
DE,DE80,Mecklenburg-Vorpommern,2.0,92.2310053628958,0.0,99.5508872914046,78.1941497427962,7.159054650383794,4.909616314472501,42,20.6850949234445,41.8372727154157,8.7,14.8,80.09,16.9844169293111,47.15,90.0454242422097,90.1404880114846,59.516813283651,86.15,50.8,403.28359441609206,77.0734301300679,8.151631170099323,3117.189313766471,9.414342831741898,0.882154882154882,58.063357652695,73.4332259274187,92.0350308606658,32.4891033376702,36.7088607594937,0.248,85.1235596787249,53.7372602115098,5.91061858041149,9.200000000000001,1.275,0.821,76.1056349108942,78.850022539613,60.1871145412384,79.0649159300048,25.6,5.4,4.04289252723894,32900.0
DE,DE91,Braunschweig,4.3,88.7663852320255,0.0,97.3070898820962,80.9213895055049,4.731001456323796,2.731015419620306,41,20.6850949234445,41.8372727154157,17.5,13.3,86.79,18.4052633948672,50.76,87.8083293991641,87.6410975458205,58.8125032256209,76.94,41.21,365.74876169577425,73.1797941274728,10.773353916755655,3649.0317634582984,9.003894457626414,0.935483870967742,60.0916705653127,69.2155066053952,87.4370984796716,33.4407167651808,29.1970802919708,0.776,86.6016617010713,61.9530976880286,5.91061858041149,8.0,1.251,1.119,74.8973879742359,82.3921855102144,67.6054199363797,81.6518942028319,33.0,9.3,9.4247926124613,51800.0
DE,DE92,Hannover,2.5,88.7663852320255,0.0,96.947940649218,80.9213895055049,4.731001456323796,2.731015419620306,29,20.6850949234445,41.8372727154157,20.4,13.75,86.79,18.4052633948672,50.76,87.8083293991641,87.6410975458205,58.8125032256209,76.72,41.04,373.66420557777417,73.1797941274728,12.59273072478731,3455.6180779968768,9.105023661725506,0.851063829787234,60.0916705653127,69.2155066053952,87.4370984796716,33.4407167651808,29.1970802919708,0.776,86.6016617010713,61.9530976880286,5.91061858041149,7.2,1.251,1.119,74.8973879742359,82.3921855102144,67.6054199363797,81.6518942028319,30.6,9.7,3.75122614854143,43400.0
DE,DE93,Lüneburg,4.1,88.7663852320255,0.0,94.9940163233323,80.9213895055049,4.731001456323796,2.731015419620306,57,20.6850949234445,41.8372727154157,18.2,14.0,86.79,18.4052633948672,50.76,87.8083293991641,87.6410975458205,58.8125032256209,76.31,40.55,363.2136898573052,73.1797941274728,11.340699795163369,3213.9712634888187,8.969116703914924,0.814285714285714,60.0916705653127,69.2155066053952,87.4370984796716,33.4407167651808,29.1970802919708,0.776,86.6016617010713,61.9530976880286,5.91061858041149,7.3,1.251,1.119,74.8973879742359,82.3921855102144,67.6054199363797,81.6518942028319,28.0,7.0,0.468492217858643,32800.0
DE,DE94,Weser-Ems,2.7,88.7663852320255,0.0,93.1718097422669,80.9213895055049,4.731001456323796,2.731015419620306,49,20.6850949234445,41.8372727154157,20.2,14.2,86.79,18.4052633948672,50.76,87.8083293991641,87.6410975458205,58.8125032256209,72.27,39.14,394.659989346553,73.1797941274728,12.58550708074593,3293.4476965877966,9.30223951748664,0.944,60.0916705653127,69.2155066053952,87.4370984796716,33.4407167651808,29.1970802919708,0.776,86.6016617010713,61.9530976880286,5.91061858041149,8.15,1.251,1.119,74.8973879742359,82.3921855102144,67.6054199363797,81.6518942028319,28.2,6.5,1.18457458709866,40700.0
DE,DEA1,Düsseldorf,3.2,94.9905051820481,0.0,98.0,73.4183812866377,5.424705228747399,1.5506905356894976,20,20.6850949234445,41.8372727154157,21.9,12.833333333333334,91.01,19.3001846015308,53.43,91.4982758420396,86.5719353331295,58.8774145693269,77.63,35.46,525.2866187518422,74.2793126914739,20.35200667763284,3389.7338973400983,10.768715183890173,0.92,61.2080685001912,70.6570977737766,90.8919062888653,31.1254587682735,34.3589743589744,0.529,88.7546083578436,54.1719105070049,5.91061858041149,9.066666666666668,1.132,0.781,79.0533306272515,76.8988051546235,74.0682529440671,83.0414275078614,28.9,8.2,2.72496067943538,47100.0
DE,DEA2,Köln,2.9,94.9905051820481,0.0,97.9444112442949,73.4183812866377,5.424705228747399,1.5506905356894976,24,20.6850949234445,41.8372727154157,20.1,10.433333333333334,91.01,19.3001846015308,53.43,91.4982758420396,86.5719353331295,58.8774145693269,71.9,32.13,423.81353825535274,74.2793126914739,18.171027969621967,3515.730955818461,9.64882265760946,0.918918918918919,61.2080685001912,70.6570977737766,90.8919062888653,31.1254587682735,34.3589743589744,0.529,88.7546083578436,54.1719105070049,5.91061858041149,6.766666666666667,1.132,0.781,79.0533306272515,76.8988051546235,74.0682529440671,83.0414275078614,34.8,9.2,7.26293509646011,48000.0
DE,DEA3,Münster,4.1,94.9905051820481,0.0,98.0,73.4183812866377,5.424705228747399,1.5506905356894976,29,20.6850949234445,41.8372727154157,20.7,11.8,91.01,19.3001846015308,53.43,91.4982758420396,86.5719353331295,58.8774145693269,75.61,34.73,511.26187773973874,74.2793126914739,16.332843913853086,3665.213462684758,10.637896959051496,1.0,61.2080685001912,70.6570977737766,90.8919062888653,31.1254587682735,34.3589743589744,0.529,88.7546083578436,54.1719105070049,5.91061858041149,7.9,1.132,0.781,79.0533306272515,76.8988051546235,74.0682529440671,83.0414275078614,27.5,8.2,3.05993849351976,38800.0
DE,DEA4,Detmold,2.6,94.9905051820481,0.0,98.0,73.4183812866377,5.424705228747399,1.5506905356894976,37,20.6850949234445,41.8372727154157,20.8,10.7,91.01,19.3001846015308,53.43,91.4982758420396,86.5719353331295,58.8774145693269,69.8,35.92,422.23632315279923,74.2793126914739,13.181480591377829,3604.69878841014,9.619315720679985,1.0,61.2080685001912,70.6570977737766,90.8919062888653,31.1254587682735,34.3589743589744,0.529,88.7546083578436,54.1719105070049,5.91061858041149,6.9,1.132,0.781,79.0533306272515,76.8988051546235,74.0682529440671,83.0414275078614,27.1,7.6,1.7983912401728,43500.0
DE,DEA5,Arnsberg,3.9,94.9905051820481,0.0,98.0,73.4183812866377,5.424705228747399,1.5506905356894976,19,20.6850949234445,41.8372727154157,21.2,13.833333333333334,91.01,19.3001846015308,53.43,91.4982758420396,86.5719353331295,58.8774145693269,79.65,39.66,449.8888419533948,74.2793126914739,16.61475319463131,3713.604023509163,9.931706960054541,0.916666666666667,61.2080685001912,70.6570977737766,90.8919062888653,31.1254587682735,34.3589743589744,0.529,88.7546083578436,54.1719105070049,5.91061858041149,8.7,1.132,0.781,79.0533306272515,76.8988051546235,74.0682529440671,83.0414275078614,26.5,8.7,2.87497046242678,39800.0
DE,DEB1,Koblenz,3.0,87.4302704677156,0.0,98.0587067289165,80.438817050359,4.584777860089204,3.7223301808834037,29,20.6850949234445,41.8372727154157,20.5,17.1,91.21,19.3425979288609,55.78,89.8392815876699,89.7094621698566,61.4366186754552,72.9,40.43,371.6414206058275,76.0114117858236,15.19000479495399,4099.091111293605,9.068542827775387,0.933333333333333,53.8159686952373,67.0891034747208,87.6286515714801,27.2066947833638,27.7227722772277,0.761,82.8457929974461,56.6591047188384,5.91061858041149,7.4,1.28,0.997,72.9905847425154,83.0438532785055,71.2895240971542,79.7156147393585,26.5,7.2,0.428571312764266,37900.0
DE,DEB2,Trier,2.8,87.4302704677156,0.0,97.6401863023639,80.438817050359,4.584777860089204,3.7223301808834037,43,20.6850949234445,41.8372727154157,16.2,14.4,91.21,19.3425979288609,55.78,89.8392815876699,89.7094621698566,61.4366186754552,76.9,34.1,236.45440788107177,76.0114117858236,12.278779561437347,3961.054860916115,7.586890225809324,,53.8159686952373,67.0891034747208,87.6286515714801,27.2066947833638,27.7227722772277,0.761,82.8457929974461,56.6591047188384,5.91061858041149,7.4,1.28,0.997,72.9905847425154,83.0438532785055,71.2895240971542,79.7156147393585,31.0,7.2,1.15100437722019,33500.0
DE,DEB3,Rheinhessen-Pfalz,3.0,87.4302704677156,0.0,99.5474011465946,80.438817050359,4.584777860089204,3.7223301808834037,24,20.6850949234445,41.8372727154157,20.6,13.65,91.21,19.3425979288609,55.78,89.8392815876699,89.7094621698566,61.4366186754552,67.57,35.46,382.25772455880826,76.0114117858236,15.556330539531691,4202.679331138167,9.172265698986246,0.891304347826087,53.8159686952373,67.0891034747208,87.6286515714801,27.2066947833638,27.7227722772277,0.761,82.8457929974461,56.6591047188384,5.91061858041149,8.2,1.28,0.997,72.9905847425154,83.0438532785055,71.2895240971542,79.7156147393585,33.0,8.5,5.50894343001922,46200.0
DE,DEC0,Saarland,3.1,87.2380853788217,0.0,97.6629141982697,71.0265676782452,3.0991498285250003,6.622459072623997,29,20.6850949234445,41.8372727154157,18.8,,81.35,17.2516208914903,49.15,85.6665875169229,89.0959353828302,61.2390963569735,80.55,43.62,338.65626822579014,74.9514720493018,13.351496382557224,4067.2087318042322,8.701204528913031,,57.3514866480344,70.6321196371733,84.7798058888338,39.794955244149,39.2156862745098,0.295,88.2129391651029,66.0067734184085,5.91061858041149,,1.221,0.823,77.7970337658865,84.6537876695402,61.4332170979702,80.7238121155024,26.9,7.4,,39200.0
DE,DED2,Dresden,2.2,90.3424929627955,0.0,97.7083585846555,75.5877089406774,6.208538651093704,5.334975932467501,33,20.6850949234445,41.8372727154157,4.7,8.2,89.17,18.9099819900946,48.96,89.2404660692434,83.0506902348147,67.7379074267019,72.29,41.13,512.8058666109238,73.1933181952035,12.37297988882218,4366.368491100077,10.625986235242932,0.846153846153846,50.5601881938347,68.6261150445448,83.0770823838252,35.2907063104706,28.5714285714286,0.594,82.8638204636552,57.4157715292856,5.91061858041149,4.9,1.367,0.93,70.4888990876335,74.8131158175947,63.9236942057197,75.6960090111564,34.9,7.4,8.47037069451226,37000.0
DE,DED4,Chemnitz,2.3,90.3424929627955,0.0,95.9535437065016,75.5877089406774,6.208538651093704,5.334975932467501,32,20.6850949234445,41.8372727154157,5.5,8.2,89.17,18.9099819900946,48.96,89.2404660692434,83.0506902348147,67.7379074267019,76.67,48.4,343.849294219348,73.1933181952035,12.099113366480559,4094.4000051310027,8.744751527950486,1.0,50.5601881938347,68.6261150445448,83.0770823838252,35.2907063104706,28.5714285714286,0.594,82.8638204636552,57.4157715292856,5.91061858041149,4.9,1.367,0.93,70.4888990876335,74.8131158175947,63.9236942057197,75.6960090111564,25.4,6.0,1.95864246761957,33100.0
DE,DED5,Leipzig,3.1,90.3424929627955,0.0,99.024892272165,75.5877089406774,6.208538651093704,5.334975932467501,30,20.6850949234445,41.8372727154157,7.2,8.2,89.17,18.9099819900946,48.96,89.2404660692434,83.0506902348147,67.7379074267019,76.7,53.3,451.3060341731643,73.1933181952035,13.038484912571926,3990.4181429263426,9.999705513834465,0.9,50.5601881938347,68.6261150445448,83.0770823838252,35.2907063104706,28.5714285714286,0.594,82.8638204636552,57.4157715292856,5.91061858041149,4.9,1.367,0.93,70.4888990876335,74.8131158175947,63.9236942057197,75.6960090111564,36.4,9.5,7.74720809340827,38700.0
DE,DEE0,Sachsen-Anhalt,3.4,90.9974204938023,0.0,97.0271017351494,75.6671019621084,8.991314826669296,7.4579478035867055,52,20.6850949234445,41.8372727154157,8.6,16.150000000000002,79.34,16.8253669518235,37.57,90.0128027869576,84.9769800730399,59.8249342853542,86.9,53.81,427.44198595734167,76.4865965936903,10.604809995618247,3943.955881274249,9.700784127696346,0.845070422535211,53.0993700043179,68.0277440088115,84.6029223923939,32.9244614507641,27.8350515463918,0.023,83.1018352096696,61.5111585330122,5.91061858041149,11.2,1.24,0.803,74.3109677049278,78.8069343623878,66.6182392862453,82.8630755043905,25.3,5.3,3.15391035806266,34500.0
DE,DEF0,Schleswig-Holstein,3.0,92.0683921547019,0.0,96.4246970209533,81.3944108170087,6.404011308575306,4.900509145738496,26,20.6850949234445,41.8372727154157,17.5,15.133333333333333,90.44,19.1793066186403,47.61,89.2490239583672,83.3796116126329,65.993665016681,78.0,38.85,320.5475553315008,74.4108887692216,11.28982768751149,2913.3420522179526,8.4824551976104,0.893939393939394,62.1669672487247,66.1730804366631,82.3764018222569,27.8039238008011,46.3768115942029,0.876,88.4254188554348,58.6783167605389,5.91061858041149,8.666666666666668,1.422,1.253,70.8397209355851,81.878571674186,68.4408578834312,72.4422058669678,26.4,7.9,3.15626817677158,38400.0
